work_id;Summary;Error Type;Error Scope;Comment;Mode of Demise;Mode of Demise_P;Mode of Demise_TP;Mode of Demise_FP;Mode of Demise_FN;Mode of Demise_TN;Victim;Victim_P;Victim_TP;Victim_FP;Victim_FN;Victim_TN;Perpetrator;Perpetrator_P;Perpetrator_TP;Perpetrator_FP;Perpetrator_FN;Perpetrator_TN;Classification;Reason;Presentation mode;Narrator POV;(Major) Character Death Evidence;words;Victim_TP_auto;Victim_FP_auto;Victim_FN_auto;Victim_TN_auto;Victim_res;Perpetrator_TP_auto;Perpetrator_FP_auto;Perpetrator_FN_auto;Perpetrator_TN_auto;Perpetrator_res;Mode of Demise_TP_auto;Mode of Demise_FP_auto;Mode of Demise_FN_auto;Mode of Demise_TN_auto;Mode of Demise_res
56631334;In a grand temple, Kore stands before three kings - Zeus, the ruler of the sky, Poseidon, the king of the sea, and an unnamed eldest king - to be judged for her crimes against mortals during her immortal youth. The gods and goddesses eye her with horror due to her scars and reputation for causing destruction. Zeus accuses Kore of putting them all in danger with her actions, which have caused damage to Gaia and Olympia, and demands she be punished. As Zeus speaks, Kore's physical condition deteriorates, and she falls to her knees, prompting her mother, Demeter, to rush to her side and plead for mercy, warning that a goddess is dying.;False positive & false negative;Summary;;starvation;destruction/trail of bodies;0;1;1;0;mortals;mortals;1;0;0;0;Kore;Kore;1;0;0;0;Partially Correct;Errors in: Mode of Demise (FP or FN) with at least one TP;direct speech;first;"""“Kore, your action upon the mortals has caused more damage to not only Gaia but also to Olympia. You’ve roamed far enough and left nothing but trails of bodies in your wake. You started small with the crops of the Earth, then to the livestock of all elements, to the bodies of people, you’ve managed to bring forth the wake of an armageddon.”""";574;1;0;0;0;rule;1;0;0;0;rule;1;0;0;0;semantic
56757454;Orpheus, a renowned musician, lost his wife Eurydice when he turned around while leading her out of the underworld, causing her to fall back into the darkness forever. Overwhelmed with grief, Orpheus gave up singing and eventually fell out of favor with his fans and friends. The Maenads, followers of Dionysus, begged him to sing for them, but he refused, angering Dionysus who ordered the Maenads to tear Orpheus to pieces. The Maenads, acting as perpetrators, murdered Orpheus by tearing him apart, with Orpheus being the victim and showing no struggle, thinking of his lost lover Eurydice in the underworld. His mother Calliope later found his pieces, stitched them together, and buried him next to Eurydice, reuniting the couple in death, while above ground, there was grief for the once-great musician.;;;;tearing to pieces;tearing to pieces;1;0;0;0;Orpheus;Orpheus;1;0;0;0;Maenads;Maenads;1;0;0;0;Correct;No errors for Victim, Perpetrator, or Mode of Demise.;narrator;third;"""This angered Dionysus, and he ordered the Maenads, already frenzied by Orpheus’s rejection, to tear the former musician to pieces. Orpheus, thinking of his lover in the underworld, did not struggle. When the deed was done, the Maenads feared the repercussions of their murder.""";400;1;0;0;0;rule;1;0;0;0;rule;1;0;0;0;rule
56757454;Orpheus, a renowned musician, lost his wife Eurydice when he turned around while leading her out of the underworld, causing her to fall back into the darkness forever. Overwhelmed with grief, Orpheus gave up singing and eventually fell out of favor with his fans and friends. The Maenads, followers of Dionysus, begged him to sing for them, but he refused, angering Dionysus who ordered the Maenads to tear Orpheus to pieces. The Maenads, acting as perpetrators, murdered Orpheus by tearing him apart, with Orpheus being the victim and showing no struggle, thinking of his lost lover Eurydice in the underworld. His mother Calliope later found his pieces, stitched them together, and buried him next to Eurydice, reuniting the couple in death, while above ground, there was grief for the once-great musician.;False positive;Summary;;;unknown;0;0;0;1;;Eurydice;0;1;0;0;;;0;0;0;1;Incorrect;Errors but no TPs.;;;;400;0;1;0;0;rule;0;0;0;1;rule;0;0;0;1;rule
57121198;In ancient times, Wisdom (also known as Athena) defeated Sea in a battle for control of a city, and subsequently protected its people with her intelligence and creativity. A young woman named Medusa joined Wisdom's temple, where she blossomed into a beautiful and kind-hearted priestess, catching the attention of both Wisdom and Sea. Wisdom fell deeply in love with Medusa and bestowed gifts upon her to protect her from harm, including impenetrable skin, venomous teeth, and immortality. However, their happiness was short-lived as Thunder's son Perseus, aided by Athena herself, beheaded Medusa, killing her. Athena, filled with grief and regret, buried Medusa in their secret garden and vowed never to help any of Thunder's children again. The story ends with Thunder telling a distorted version of events, omitting the love story between Athena and Medusa and instead portraying Perseus as a hero who saved his mother from a monster.;Generic character death;Summary;Generic Character Death;petrification;;0;0;1;0;many men;;0;0;1;0;Medusa;;0;0;1;0;Incorrect;All three elements have FP or FN.;narrator;third;"""Many men were sent to slay Medusa only to be frozen in stone added to the lover's garden as decoration.""";1154;0;0;1;0;rule;0;0;1;0;rule;0;0;1;0;rule
57121198;In ancient times, Wisdom (also known as Athena) defeated Sea in a battle for control of a city, and subsequently protected its people with her intelligence and creativity. A young woman named Medusa joined Wisdom's temple, where she blossomed into a beautiful and kind-hearted priestess, catching the attention of both Wisdom and Sea. Wisdom fell deeply in love with Medusa and bestowed gifts upon her to protect her from harm, including impenetrable skin, venomous teeth, and immortality. However, their happiness was short-lived as Thunder's son Perseus, aided by Athena herself, beheaded Medusa, killing her. Athena, filled with grief and regret, buried Medusa in their secret garden and vowed never to help any of Thunder's children again. The story ends with Thunder telling a distorted version of events, omitting the love story between Athena and Medusa and instead portraying Perseus as a hero who saved his mother from a monster.;False positive;Summary;;slaying;beheaded;1;0;0;0;Medusa;Medusa;1;0;0;0;thunder's son;Perseus;0;1;1;0;Partially Correct;Errors in: Perpetrator (FP or FN) with at least one TP;narrator;third;"""She searched for her lover only to come across her mutilated corpse, head cleanly cut off and slashes upon her torso. Athena fell to her knees crawling to Medusa's body cradling it in her arms as she cried.""";1154;1;0;0;0;rule;1;0;0;0;fuzzy;1;0;0;0;semantic
57137989;"Here is a summary of the provided short story:  Semele, Zeus' mortal lover, demands that he grant her immortality by showing himself to her in his divine form, despite Zeus' warnings that it would be fatal for her. Semele's insistence, fueled by the old crone's (Hera's) manipulation, ultimately leads to her demise as Zeus' divine lightning strikes and burns out her eyes, killing her. The mode of Semele's death is being consumed by Zeus' divine fire. Zeus is both the perpetrator and the unwitting murderer, while Semele is the victim. In his grief, Zeus then performs a gruesome surgery on himself to implant their unborn son into his thigh, ensuring the child's survival and eventual """"twice-born"""" status.""";False positive & false negative;Summary;;manipulation, intercourse, struck by lightning ;divine fire;0;1;1;0;Semele;Semele;1;0;0;0;Zeus;Zeus;1;0;0;0;Partially Correct;Errors in: Mode of Demise (FP or FN) with at least one TP;narrator;third;"""She cried out in climax, but then his divine lightning struck, searing the land for miles around. ~~~ Zeus wept tears as he carried the lifeless body of his lover to a pond where he might wash her and prepare her for her journey across the river he had sworn upon.""";805;1;0;0;0;rule;1;0;0;0;rule;1;0;0;0;semantic
57165361;Odysseus, King of Ithaca, is forced by Zeus to choose between his own life or the lives of his 36 men and crew. Odysseus ultimately chooses his men's lives over his own. He recalls a previous instance where he had to make a similar choice, opting to spare Hector's son but now facing guilt for it. The story implies that Odysseus' men will die as a result of his decision, with Eurylochus tearfully acknowledging their impending doom.;False negative;Summary;False negative perpetrator;drowning/death by seamonster;;0;0;1;0;unnamed;Odysseus' men;1;0;0;0;Scylla;;0;0;1;0;Partially Correct;Errors in: Perpetrator (FP or FN), Mode of Demise (FP or FN) with at least one TP;narrator;third;"""Another groan in front of them, and Eurylochus ducked when something came out of the water and wrapped itself around the man to Eurylochus's right holding a flaming torch. The shrill scream pierced through the veil of darkness before the man was dragged underwater by that monstrous appendage. """;5134;0;1;0;0;rule;0;0;1;0;rule;0;0;1;0;rule
57165361;Odysseus, King of Ithaca, is forced by Zeus to choose between his own life or the lives of his 36 men and crew. Odysseus ultimately chooses his men's lives over his own. He recalls a previous instance where he had to make a similar choice, opting to spare Hector's son but now facing guilt for it. The story implies that Odysseus' men will die as a result of his decision, with Eurylochus tearfully acknowledging their impending doom.;False negative;Summary;;self-sacrifice;;0;0;1;0;Demetrius;;0;0;1;0;Scylla;;0;0;1;0;Incorrect;All three elements have FP or FN.;narrator;third;"""""""I may not see Andreas again, or Polites, but sacrificing myself for my crew, my king? Why, brother, that's the best kind pf death, isnt it?"" Eurylochus wanted to scream, to tell him to drop the torch in the water, to hold him down till he followed, but Demetrius got up, dusting himself off flippantly. Eurylochus could still see the slight tremble of his hands. Before he could shout, could do anything, the stupid, brave man walked forward, steering well clear of the huddled groups of men. He waved the fire around, and the sudden focus of the monster on his person was palpable. Demetrius turned and met Eurylochus’ eyes one final time, apologetic, scared, but so obviously relieved too. With tears in his eyes and a grin on his face, Demetrius raised the torch high like a flag, closing his eyes, water trailing down his face, as Scylla dragged him to the depths of the ocean. "" ";5134;0;0;1;0;rule;0;0;1;0;rule;0;0;1;0;rule
57165361;Odysseus, King of Ithaca, is forced by Zeus to choose between his own life or the lives of his 36 men and crew. Odysseus ultimately chooses his men's lives over his own. He recalls a previous instance where he had to make a similar choice, opting to spare Hector's son but now facing guilt for it. The story implies that Odysseus' men will die as a result of his decision, with Eurylochus tearfully acknowledging their impending doom.;False negative;Summary;False negative perpetrator;self-sacrifice;;0;0;1;0;unnamed;Odysseus' men;1;0;0;0;Scylla;;0;0;1;0;Partially Correct;Errors in: Perpetrator (FP or FN), Mode of Demise (FP or FN) with at least one TP;direct speech;third;"""“Look me in the eyes,"" he pleaded. ""And tell me, Captain."" [...] “That you did not just sacrifice six men.""""";5134;0;1;0;0;rule;0;0;1;0;rule;0;0;1;0;rule
57165361;Odysseus, King of Ithaca, is forced by Zeus to choose between his own life or the lives of his 36 men and crew. Odysseus ultimately chooses his men's lives over his own. He recalls a previous instance where he had to make a similar choice, opting to spare Hector's son but now facing guilt for it. The story implies that Odysseus' men will die as a result of his decision, with Eurylochus tearfully acknowledging their impending doom.;False positive;Question Answering;;;;0;0;0;1;;Odysseus;0;1;0;0;;Zeus;0;1;0;0;Incorrect;Errors but no TPs.;;;;5134;0;1;0;0;rule;0;1;0;0;rule;0;0;0;1;rule
57183703;Eurydice was murdered by Apollo's son, whose name is not mentioned, as an act of vengeance against his father. The mode of demise is not specified. In exchange for Eurydice's return to earth, her lover made a deal with Hades, trading his own soul, thereby becoming one of Hades' trophies and the musician in the underworld.;False positive;Summary;False positive perpetrator;snake bite;;0;0;1;0;Eurydice;;0;0;1;0;Apollo;;0;0;1;0;Incorrect;All three elements have FP or FN.;direct speech;first;"""My father killed her for all the wrong reasons;""";5430;0;0;1;0;rule;0;0;1;0;rule;0;0;1;0;rule
